tag,total,count,indicators,subfield,sample_bibs
534,576009,19309,__,e,88827 228956 229178 236223 240076 240999 241826 243023 257403 361465 948059 963266 983563 1036517 1158356 1451508 1772122 2834948 2836461 2843397 2992885 2993076 3012238 3041898 3063001 3065512 3068819 3844435 3869665 3898943 3906814 3910411 3912829 3912982 3934008 3934010 3934011 4887522 4934638 5314474 5507568 5507572 5508611 5508620 5508624 5560109 5702078 6065712 6105605 6110575 6128223 6562040 6563249 6572472 6613322 6614700 6648422 7606182 7606183 7606184 7606185 7606186 7606187 7606188 7606189 7606190 7606191 9479641 9555288 9555295 9555295 9555305 9559923 9559928 9620585 9620650 9685807 11058653 11072999 11073928 11074913 11075527 11075723 11075746 11076108 11076117 11076146 12660153 12661866 12668564 12669873 12669946 12670685 12678424 12678980 12679090 12704977 14517381 14637749 14655610 14813101 14813624 14817138 14817139 14818558 14915983 14915985 15660198
534,576009,9559,__,f,111775 111775 236223 236223 257403 265543 289417 290616 299439 313602 909185 909307 909328 909328 909328 922225 927468 933009 939337 939436 1998242 2052301 2055101 2085424 2138245 2220284 2270943 2372611 2735433 2741805 2834948 2836461 2899067 2947130 2960523 2964941 2976392 3005406 3009131 3013182 3875785 3875859 3878836 3892175 3899480 3910628 3916660 3927654 3949447 3959606 4899727 4901969 4913788 4934638 4947548 5258162 5411629 5427688 5475032 5480418 6027827 6036564 6038929 6043399 6052689 6052689 6055212 6068038 6077482 6085827 7611685 7612643 7614223 7615696 7620967 7745322 7745391 7758956 7848394 7882786 9470208 9474170 9772397 9914506 10074928 10432672 10480421 10490834 10490834 11020515 11115117 11116912 11116951 11122770 11162635 11191283 11191352 11191352 11408432 11668002 12646947 12647370 12711250 12712821 12778195 12898212 12950671 13154330 13284176 13288455 15109279 15135325 15296973 15337641 15556697 15556700 15556705 15556708 15556709 15556774 15722518
534,576009,1923,__,n,69714 290264 297372 313602 341544 350925 368721 370248 381669 415862 937268 948059 1026279 1030821 1036517 1036517 1036517 1036524 1094167 1123551 1921728 2187216 2270943 2354725 2354725 2430445 2430446 2605612 2639645 2689926 2875284 2883041 2883041 2921072 2921072 2978969 2992885 3006669 3008782 3037469 3804316 3816052 3816308 3839026 3868106 3868130 3869142 3869442 3871585 3874865 4825631 4828426 4829114 4829224 4836920 4838101 4838756 4839092 4839661 4839693 6040711 6046956 6086228 6086228 6103531 6106476 6108243 6128223 6128223 6128223 7630279 7653519 7662962 7681520 7687204 7704139 7735654 7752403 7842052 7858598 9374557 9412596 9412596 9412596 9413748 9453334 9472289 9632641 9645869 9672405 11094553 11113636 11113636 11114560 11116900 11116900 11116930 11116931 11116948 11116948 12658615 12680461 12685927 12685967 12694888 12697576 12702448 12712811 12712827 12712911 14493733 14501470 14501505 14501505 14501505 14501510 14501543 14501543 14501551 14599546 15631307 15632086 15632384 15632630 15634289 15816206
534,576009,1461,__,b,111775 241826 245642 250018 261925 286856 290106 298011 302877 315413 908677 909185 909186 909307 909308 909331 909348 909382 914661 915537 1964656 2051404 2205940 2220284 2363718 2554262 2794822 2954581 2954916 2955001 2958208 2963991 2974122 2974418 2974717 2979558 2981703 3803287 3813792 3814076 3814076 3814083 3819208 3820151 3828737 3832478 3840062 4843762 4851662 4872115 4880308 4880890 4899727 4900396 4901969 4901969 4901969 6038199 6038199 6038929 6068038 6089987 6105605 6167740 6187270 6192176 6192825 7619780 7626610 7678424 7687204 7690440 7729516 7744605 7868734 7872155 7872158 9454905 9551845 9668824 9744170 9776436 9784558 9926887 10074928 10151035 10151072 11327465 11328095 11333111 11755638 11902977 12189689 12206738 12279622 12372431 12384202 12660788 12737571 12737572 12737587 12737588 12737589 12737591 12737592 12737593 12737595 14629327 14655610 15156445 15163126 15180136 15367999 15556735 15556738 15556748 15767028
534,576009,528,0_,c,74029 74725 75234 75997 76929 78017 79794 80438 80722 81719 1160521 3107330 3154253 3324605 3537882 3582061 3746041 11205392 15037371 15040583 15045888 15056328 15080756 15082097 15086154 15103989 15104100 15118813
534,576009,513,__,6,555246 734296 735369 889074 932945 938094 938111 999678 999678 999678 1008371 1017051 1026587 1032865 2166974 2167162 2206569 2211601 2218202 2221098 2226027 2725982 2787792 2788223 2947463 2947706 2951185 2955001 2960974 2961078 3003920 3063200 3258305 3277142 3992391 3995028 3996324 4057143 4057150 4070160 4070220 4133209 4133441 4133450 4857946 4857959 4857989 4901714 4901969 4901969 4901969 5434033 5445198 5484091 6038199 6038199 6049052 6051305 6064607 6065712 6086228 6086228 6093332 6093444 7648040 7716718 7744605 7832334 7848396 7858598 8030356 8162538 8312589 8379180 9542771 9633624 9703236 9711354 9711459 9744170 9773764 9866720 9911423 9962830 11057794 11065862 11113636 11121052 11176073 11184289 11300147 11336066 11408432 11618661 13266882 13284176 13288455 13389594 13489332 14505150 14517381 14864746 15299377 15643922 15733559
534,576009,462,0_,p,213722 217743 218650 223539 223864 224276 225547 225788 228957 229457 1160521 1271425 3324605 3537882 3746041 5343466 11205392 15045888 15056328 15082097 15086154 15103989 15104100 15118813
534,576009,175,__,z,88827 6011625 6376089 6658709 6700797 6700797 7619741 7619742 7619743 7619744 7619745 7619746 7619747 7619748 7619749 7619750 9374557 9453334 9472289 9689597 9738988 10100981 10100981 10102519 10111118 10153434 11306662 11371117 12230279 12685927 12694888 12788111 12830123 12855387 12855392 13186277 14066955 15354747 15368035 15556694 15556694 15556695 15556695 15556696 15556696 15556697 15556698
534,576009,166,__,l,1772122 1772205 2696650 2696689 2780052 2832726 2843397 2887119 2933237 3391840 4429691 4647250 4878340 4887522 5980201 6128223 6135441 6187899 6572472 7788366 7990984 8045308 8088042 8088057 8088084 8088215 8088244 8089054 8089153 9479641 9618471 9618471 9618471 9620585 9620650 9685807 9685988 9690531 9690601 11058653 11072999 11073928 11074913 11075527 11075723 11075746 11076108 11076117 11076146 12678424 12678980 12679090 12713805 12714593 12761094 12761184 12761238 12761242 12761249 15377205 15377220 15377495
534,576009,154,0_,a,74029 74725 75234 75997 76929 78017 79794 80438 80722 81719 1157690 3107330 3154253 3582061 5343466 15037371 15040583 15056328 15080756 15131253
534,576009,137,__,m,426206 481654 482086 482185 482185 483763 491911 1051200 1487229 2354725 2432167 2472338 2472339 2474390 2474391 2605612 2605613 2605614 2605615 2921072 2930000 2930001 2995691 3457948 3561205 3656345 4079035 4079037 4079046 4079049 4079052 4079055 4079057 4079077 4079079 4079082 5205430 5912270 5912623 5912624 6437283 6626819 6626819 6927440 7653519 7653519 7910157 7918819 7918827 7918831 7918836 7920540 8088042 8088057 9412596 9602722 9602722 9611975 9707240 11113981 11114560 11116902 11116903 11116904 11116911 11116913 11116927 11116928 11116929 12845124 12882268 12968634 13095717 13219554 13407361 13407389 13407481 13407484 13447611 14501470 14501505 14501510 14501543 14501551 14629327 14629334 14629379 14973025
534,576009,61,1_,c,73154 74502 80298 81842 83038 83842 87249 87260 222451 224394 15041457 15104095
534,576009,59,0_,t,76929 80722 86064 90853 217743 222225 229735 231052 233537 235878 1271425 3107330 3324605 3537882 15040583 15045888 15056328 15080756 15104100 15131253
534,576009,56,1_,f,73154 74502 80298 81842 83038 87249 87260 222451 224394 224555 15041457 15104095
534,576009,43,0_,e,80722 81787 81789 81790 83124 84297 84709 86518 215657 217743 5343466 15040583 15131253
534,576009,42,__,k,965204 4011895 4389574 7018304 7420598 7906308 8985907 8985930 8985935 8985941 8986000 8986013 8986023 8986029 8986044 9567532 9690601 11078307 11078324 11078348 11114560 11116902 11116903 11116904 11116911 11116913 11116927 12821743 12973910 13196374 13208432
534,576009,41,1_,p,248231 250507 283901 299441 303603 319888 321172 321174 321175 321205 15104095
534,576009,39,0_,b,74029 227713 228420 229457 264714 266803 267409 271980 272984 294173 3154253 3582061
534,576009,25,1_,a,73154 74502 80298 81842 83038 83842 87249 87260 222451 224394 15041457 15055432
534,576009,14,0_,f,219072 229457 249118 287996 301263 335770 532574 532576 532578 537242
534,576009,14,__,x,7619788 7619790 7619791 7619792 7619793 7619794 7619795 7619796 7619797 7619798 9611975 9707240 9707240 9707261
534,576009,9,0_,n,213349 219072 290834 313485 326465 329638 362393 362840 3107330
534,576009,9,1_,e,74502 81842 83038 87249 87260 222451 230503 607344 15041457
534,576009,9,__,o,10465895 11020515 11098601 11265424 11265424 11413810 12365346 12378852 12499547
534,576009,7,1_,t,81842 83038 299441 513432 514648 15041457 15104095
534,576009,6,__,3,12983393 12983393 12983393 13266882 14505150 14903799
534,576009,4,NA,NA,4268194 7842371 8037665 9056502
534,576009,3,1_,b,308372 319888 648074
534,576009,3,__,d,5819619 7612797 7613469
534,576009,2,0_,m,511937 512913
534,576009,2,1_,n,362949 607344
534,576009,1,??,a,86240
534,576009,1,__,P,9475729
546,568287,540888,__,a,693 1988 2096 3370 4365 6892 7357 8681 10450 12000 909670 909870 910174 910380 910460 910487 914346 915417 915424 915490 1830140 1831126 1831677 1833479 1833914 1833949 1834040 1834624 1834626 1834627 2804451 2805045 2806651 2806661 2807682 2807732 2808021 2809073 2809084 2809139 3802864 3802873 3802918 3802981 3803092 3803115 3803136 3803191 3803203 3803246 4824468 4824474 4824515 4824525 4824556 4824572 4824581 4824604 4824606 4824630 6017167 6017181 6017182 6017183 6017186 6017193 6017206 6017208 6017268 6017279 7606591 7607545 7607660 7611214 7611249 7611253 7611262 7611267 7611269 7611281 9371189 9371214 9371242 9371247 9371259 9371260 9371261 9371313 9371333 9371337 11053220 11053781 11053863 11054528 11054561 11054576 11054616 11054631 11054636 11054639 12638458 12638470 12638486 12638518 12638521 12638569 12638633 12638669 12638688 12638791 14406918 14415736 14415740 14415747 14415750 14415754 14415755 14415762 14415763 14415779 15589734 15589737 15589762 15589768 15589775 15589784 15589786 15589787 15589788 15589789
546,568287,27127,__,b,61289 267748 279896 320493 334061 340125 462752 658713 668926 672175 1001852 1046597 1077200 1156884 1219515 1219606 1219607 1219618 1227281 1259880 1834889 1850605 1863920 1866354 1949769 1963444 1971419 1990418 2014600 2015705 2817165 2818070 2822418 2829686 2834231 2834343 2841287 2868374 2869076 2882881 3808522 3808529 3808624 3808630 3808653 3808688 3808700 3808706 3808707 3808761 4827192 4828324 4834929 4835463 4835475 4835480 4835633 4835650 4835660 4835689 6022619 6022843 6023612 6028311 6029124 6029514 6029521 6029563 6029571 6029629 7622925 7622964 7624819 7626612 7626893 7626903 7626915 7626929 7626943 7626958 9371313 9371661 9372497 9374671 9374775 9375000 9375140 9375145 9375149 9375154 11057188 11057211 11057211 11060355 11066873 11066989 11067075 11067119 11067155 11068092 12639410 12639679 12639712 12639755 12639786 12639813 12640090 12640095 12640116 12640124 14421294 14424048 14424048 14424048 14424052 14424052 14424052 14424053 14424054 14424056 15593033 15593036 15593776 15593777 15593779 15593781 15594059 15594061 15594322 15594532
546,568287,213,__,6,1044506 2204540 2220967 2222572 2788158 2788171 2795899 2795977 2947335 2947751 2947872 2954687 4746764 4765627 4792838 4825501 4924289 4935301 6008286 6050078 6100563 6109059 6109061 6109068 6109083 6109087 6109104 6109108 6109121 7625256 7705037 7716914 7758991 7766253 7788622 7868066 7870132 7894439 7905081 9447056 9447789 9569158 9569583 9569634 9622510 9747339 9882635 10082719 10083177 11193345 11292773 11711643 11903022 12008594 12031684 12251416 12273688 12499755 13290126 13325580 13326126 13329241 13341563 13354746 13383938 13395788 13395819 13444692 14447087 14509730 14519543 14520040 14528897 14533126 14899137 14903577 15569721 15582812 15722605 15722641 15722678 15722684 15722722 15730886 15730897 15730904 15804652 15804717
546,568287,48,__,3,2586879 2586879 4804301 5909490 5971088 6160941 6338987 6672129 6917226 7044387 7825047 8111449 8632051 8632051 9079649 9079649 9585616 11327790 11327790 11863902 11863902 12275931 12406592 12419665 12419665 13229404 13229444 13266882 13266882 13344762 13344762 13344780 13344780 13388412 13388412 15567619 15667666 15774881 15783734 15783734
546,568287,7,_0,a,3452088 12968532 12968542 13000754 13004080 13004613 13006046
546,568287,2,04,a,12564074 12570031
546,568287,1,00,a,12565782
546,568287,1,__,I,6600474
905,555631,555281,__,a,184097 469384 472989 472989 2822992 3176816 3461842 3535762 3555854 3565011 3565954 3566820 3728384 5411486 6098270 8190548 8923459 12001370 12001371 12001372 12001373 12001375 12001376 12001377 12001378 12001379 12001380 12643724 12643725 12643726 12643727 12643728 12643730 12643731 12643732 12643734 12643735 14415968 14415969 14415970 14415972 14415973 14415975 14415976 14415977 14415978 14415979 15590178 15590179 15590180 15590181 15590183 15590185 15590186 15590187 15590188 15590189
905,555631,295,00,a,6501378 6524341 6552148 6552187 6559990 6560174 6560174 6560286 6562598 6562723 7644359 7693842 7708302 7718301 7742710 7750831 7756786 7761602 7761734 7764511
905,555631,44,01,a,6715399 6715399 7376520 7376520 7800453 7800453 7806774 7806774 7836725 7836725 7881879 7881879 7899869 7899869
905,555631,7,00,v,6560174 7171036 7836727 7850275 7850281 7900028 8011047
905,555631,4,01,v,7881879 7917351 8071900 8076855
961,539901,179295,__,f,5965134 7377405 7640139 7640140 7640143 7640144 7640146 7640147 7651369 7651370 7662619 7669288 9377231 9377669 9377675 9377970 9377971 9378017 9378018 9378019 9378020 9378021 11056270 11056448 11056449 11056450 11056451 11056452 11056453 11056454 11056456 11056457 12638712 12638713 12638714 12638715 12638716 12638717 12638718 12638720 12638721 12638723 14416297 14416298 14416299 14416300 14416302 14416303 14416304 14416305 14416306 14416307 15589948 15589949 15589950 15589951 15589952 15589957 15589959 15589960 15589961 15589967
961,539901,178943,__,m,5965134 8065184 8092215 8092236 8106761 8109436 8109437 8109440 8109620 8109622 8109624 9377231 9377669 9377675 9377970 9377971 9378017 9378018 9378019 9378020 9378021 11056270 11056448 11056449 11056450 11056451 11056452 11056453 11056454 11056456 11056457 12638712 12638713 12638714 12638715 12638716 12638717 12638718 12638720 12638721 12638723 14416297 14416298 14416299 14416300 14416302 14416303 14416304 14416305 14416306 14416307 15589948 15589949 15589950 15589951 15589952 15589957 15589959 15589960 15589961 15589967
961,539901,178472,__,c,5965134 7640139 7640140 7640143 7640144 7640146 7640147 7651369 7651370 7662619 7669288 9377231 9377669 9377675 9377970 9377971 9378017 9378018 9378019 9378020 9378021 11056270 11056448 11056449 11056450 11056451 11056452 11056453 11056454 11056456 11056457 12638712 12638713 12638714 12638715 12638716 12638717 12638718 12638720 12638721 12638723 14416297 14416298 14416299 14416300 14416302 14416303 14416304 14416305 14416306 14416307 15589948 15589949 15589950 15589951 15589952 15589957 15589959 15589960 15589961 15589967
961,539901,2169,__,v,9942263 9942349 9945704 9945728 9945752 9945761 9945779 9945791 9945800 9945808 11213179 11213180 11213181 11213182 11223925 11223926 11223927 11223928 11223929 11223930 12663984 12672703 12672705 12688633 12688635 12688636 12688637 12688638 12688640 12688641 14489498 14489499 14489500 14489501 14489502 14489503 14489504 14489505 14489506 14489507 15602938 15603346 15607074 15612674 15612675 15612676 15637924 15637953 15638670 15638671
961,539901,761,__,n,8092215 8092236 8106761 8109436 8109437 8109440 8109620 8109622 8109624 8117142 9412029 9546431 9546436 9557599 9563770 9570611 9586534 9606406 9606407 9618466 11197782 11197789 11197791 11197792 11197794 11197804 11197808 11197813 11752314 11754875 12663831 12684682 12906396 12906398 12998741 13060251 13103475 13175705 13188653 13252833 14416318 14416332 14421106 14423421 14424661 14512587 14516564 14530076 14545663 14616863 15611265 15650587 15652697 15652700 15652701 15652702 15652704 15652706 15653648 15653650
961,539901,169,__,h,8378186 11958345 12455145 12455146 13060251 13103475 13288875 14048959 14122864 14158133 14158134 14158135 14158136 14158137 14423421 14545663 14914184 14974463 14974469 14974476 14975002 14975007 14975068 14975126 15652697 15652700 15652701 15652702 15652704 15652706 15653648 15653650 15653653 15654709
